GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
74331797,138,46,737,777
48698488,180,43,441,512
82528646,131,44,647,684
49789376,65,37,615,642
24319156,76,37,1319,1345
6974455,130,48,390,436
11608142,105,50,924,945
31396280,27,45,678,720
71638576,44,47,712,722
52854402,114,44,469,516
50018217,61,35,537,571
14197189,123,45,1198,1209
51050850,50,35,479,486
44962309,47,50,913,931
54205765,5,35,426,458
74769188,57,37,471,527
18469654,63,43,1297,1334
10302580,18,38,894,912
13385927,96,46,454,482
47063180,228,45,887,933
46711340,25,47,478,524
54596380,46,35,802,824
23363283,231,42,427,472
78719749,47,38,1005,1035
19380244,13,46,1023,1052
31371743,59,48,510,582
12510565,21,38,1182,1210
86185933,86,43,540,600
31456228,51,44,446,535
31176432,7,38,583,604
49037477,62,45,561,602
11161617,226,46,416,430
66641107,46,42,1111,1127
19070152,55,43,764,835
43818814,157,38,1096,1127
45381470,18,39,586,599
14776633,1,35,487,535
16419885,222,48,1223,1258
43349446,232,47,676,721
88678566,166,44,466,513
69681156,76,48,492,518
26847781,13,46,982,1007
27867228,226,45,490,513
13283306,203,50,649,696
6836829,6,46,635,683
15960822,216,46,507,521
20887764,46,37,440,462
78841791,265,37,504,587
52807893,126,46,756,783
48649337,46,50,1380,1399
78020173,164,50,464,518
63022293,197,47,525,574
44441879,115,46,604,642
15662847,153,50,585,642
12520237,1,46,355,415
11691931,30,37,443,513
17850017,157,37,490,513
80379980,167,48,505,547
45082957,114,45,446,486
45433575,59,42,877,913
86819052,228,37,481,525
16820060,96,35,450,489
21959686,106,40,968,1010
72937434,95,45,455,486
18472522,116,48,518,546
13935291,48,38,933,960
46960537,125,35,553,587
43017327,20,35,1173,1207
54145269,40,43,481,489
78117148,37,48,991,1008
37387947,35,42,466,487
26347204,211,36,984,1011
4528271,34,42,455,525
28602277,230,37,874,912
71314783,152,44,441,489
84863785,44,41,997,1010
3211825,112,45,504,546
11197774,216,50,439,465
71347261,220,45,1057,1096
18193027,47,45,809,824
1959819,189,45,1063,1097
39998083,50,38,1083,1098
15606313,47,49,462,469
11949130,35,45,1078,1100
23566317,108,43,1061,1096
43339443,114,46,539,581
73194722,144,37,853,884
89256556,226,38,785,826
44567872,82,37,830,868
51815995,171,35,686,781
6035916,114,50,447,493
24310547,165,43,564,618
15061576,37,45,1091,1114
5457152,121,39,466,490
46207300,184,50,569,614
43030436,41,48,997,1020
16726312,6,45,454,491
79312308,202,46,644,685
18561966,149,35,978,1021
65518475,114,38,435,494
52096664,50,37,481,492
15066424,16,43,1099,1114
16021531,145,37,457,490
52868211,35,39,1051,1067
39530212,40,45,475,492
80222358,61,38,453,493
30562952,110,37,460,503
25159757,152,36,423,471
61378944,159,38,1100,1135
19422507,50,42,1113,1136
14218073,38,49,986,1006
12616279,44,42,985,1002
66443524,41,37,542,561
84325822,44,41,1087,1102
39997751,62,50,1098,1136
68029017,43,47,540,558
88200605,46,42,925,942
34019822,50,38,720,737
47853785,4,35,416,451
16413822,43,50,1074,1101
12017873,4,37,529,559
15295592,130,45,496,534
19608121,159,41,1292,1335
14849201,2,45,481,533
16779864,126,45,501,536
19233456,229,39,854,906
30847018,40,35,1036,1054
14601065,166,45,487,534
85301497,84,43,466,534
30679290,35,44,510,535
89934349,3,38,500,532
12714987,103,37,468,491
15719484,14,50,1180,1203
42761513,95,39,500,532
14514357,9,50,1303,1335
4998388,74,45,870,905
62169190,75,38,464,492
12542451,45,35,514,535
15007734,137,43,1258,1305
83306592,115,42,499,532
18035514,226,37,499,536
78892395,189,35,513,531
74410047,97,43,537,555
281416,29,42,803,852
17375917,98,46,507,551
78140557,113,44,492,534
54300577,49,44,1061,1074
13387510,39,42,839,849
63538276,48,46,540,550
72221375,169,49,1300,1345
3611082,1,43,495,551
78011276,221,38,478,504
47549728,127,47,464,500
11142288,42,38,499,516
51684533,229,44,397,444
82155966,32,35,418,491
79263320,104,36,530,552
17400962,216,45,519,537
80209124,4,45,482,530
32206850,126,46,457,483
16937708,177,50,464,529
14077127,38,42,1007,1017
14192957,147,38,1298,1329
42772234,65,35,985,1013
53344888,227,44,521,550
62145675,95,45,489,532
19362568,214,43,715,755
71910794,139,45,1284,1328
33993057,139,36,516,552
81466509,105,45,592,609
49042405,98,45,536,558
48376557,62,50,488,531
13588719,7,36,582,608
70078356,126,35,451,490
15362053,95,37,460,496
2575152,95,38,480,515
61495067,21,44,478,494
14508594,38,49,481,499
83242616,11,45,523,550
79091110,1,50,507,558
50532784,267,47,425,491
14605014,165,49,465,498
16418398,137,45,426,479
10379077,50,37,481,491
16696586,231,43,568,616
16119637,23,47,458,489
87448003,42,46,514,544
82762183,80,43,748,801
78813210,137,50,776,776
43779448,125,50,393,430
32640153,50,41,612,635
71836544,95,35,764,800
45661617,47,46,538,545
64625272,126,45,509,533
16871854,41,50,1312,1343
36690156,187,47,408,448
12427233,95,35,489,533
82344582,48,41,793,826
12577800,72,35,659,736
51738591,26,43,660,698
44330446,44,42,1121,1132
72359806,211,49,586,619
69358557,26,35,1044,1102
82356888,223,35,1115,1137
46272555,124,40,413,444
16798915,126,43,1109,1137
43880394,112,46,750,786
17920496,15,35,1113,1137
50397658,44,48,1114,1132
68166831,14,45,1342,1362
53587553,45,38,1080,1100
27295100,145,47,798,824
2406442,82,44,487,536
19422518,65,48,453,490
72775500,248,44,510,542
10696027,123,46,816,842
43138816,46,39,510,532
14285545,42,39,1330,1338
79028438,47,44,1080,1080
14547492,50,39,835,853
43237423,61,43,485,530
39980281,36,45,512,534
51735981,1,38,448,490
71648093,205,45,497,535
53705508,66,48,503,533
18386512,137,43,1299,1335
13734317,208,45,503,535
16647047,76,43,813,854
78748857,161,43,490,533
54273014,34,46,612,676
72814377,125,46,818,840
74906914,12,35,1044,1057
49884421,126,45,826,850
33435642,214,36,568,602
16785404,136,44,488,541
19239132,144,40,530,555
15846867,207,42,792,823
84692412,96,50,788,824
46769916,30,50,644,707
11506680,128,44,504,534
49358542,20,46,1052,1073
26046694,265,44,484,552
45883382,105,45,534,550
61702176,183,37,484,532
79022395,58,43,599,647
27769845,19,38,485,507
16607417,43,45,596,605
78918199,39,49,477,497
1796962,36,37,459,464
76520960,192,46,488,532
26784959,63,44,510,551
17426594,22,44,531,550
66670887,92,42,524,554
70356166,137,47,713,752
45915816,42,45,538,551
50666331,45,38,497,517
52278648,46,38,492,522
26501522,56,41,453,505
45078367,47,42,1001,1020
31197524,32,45,438,495
74023525,82,49,456,493
11773715,159,45,911,943
53510969,38,50,472,489
22004658,52,35,484,548
16517981,114,35,519,567
36094824,114,43,404,458
48956723,229,43,1029,1081
43804003,230,46,500,546
42926977,46,38,1184,1217
30716524,96,50,522,563
48928278,19,35,513,544
63887878,125,44,449,467
83001228,43,35,399,430
12081771,142,46,752,788
89383249,51,50,1147,1216
46218541,130,44,440,469
48021902,116,50,969,1079
78707561,63,37,456,490
15414715,20,42,861,882
15384302,81,42,443,491
44835472,11,35,1357,1377
43410096,117,48,1043,1069
51507507,54,50,430,491
87649404,230,50,456,493
19095645,37,50,1089,1099
19314907,269,38,1040,1099
15341837,62,39,900,919
12730636,92,40,1096,1135
70195801,46,42,462,479
28201589,37,46,717,739
47923793,122,35,1075,1099
12583656,46,42,991,1007
10052534,153,50,440,493
75909323,35,44,511,535
13000889,250,50,473,531
71425618,188,44,491,535
86713435,37,39,843,854
68171797,95,44,512,542
83331802,51,46,527,603
83198303,146,37,566,603
53341309,127,44,526,550
33054573,40,36,522,536
16964193,9,35,1035,1055
18404186,46,40,1033,1054
85427007,132,45,490,531
11377353,38,50,1037,1055
12629864,173,50,444,530
78867595,187,44,511,553
69203375,5,45,481,529
83344141,95,45,493,533
87649515,110,35,493,533
15639566,78,35,514,536
36661710,19,47,443,463
82056671,35,48,477,492
89053852,54,37,440,500
47175242,6,46,506,550
6028110,39,46,400,424
88375481,259,43,435,494
70266905,107,39,453,492
30948171,113,44,508,550
47239559,208,42,459,493
51457086,125,45,526,551
16958632,181,44,454,533
52706309,106,44,427,446
48554901,203,46,607,647
35095930,41,38,513,522
85250176,43,35,583,610
78317425,205,46,1293,1342
7026072,232,42,662,705
13398345,140,45,516,553
82609774,37,46,529,551
79481237,7,37,471,500
83042082,267,35,551,607
17023501,35,45,1302,1330
1160446,38,48,801,823
63621006,54,35,426,482
69056597,35,44,469,492
70165710,66,35,1040,1061
13807935,196,37,838,871
78164622,219,46,1001,1032
51799362,225,40,1300,1331
12965374,133,42,528,581
50649232,42,35,941,963
79082885,42,46,449,466
48038051,248,37,823,872
75121593,20,50,1013,1052
7312472,122,40,1011,1033
5215208,44,47,1021,1033
64943274,151,40,1065,1100
14658841,162,50,1017,1049
46846450,175,49,387,470
988650,44,38,702,727
24653650,165,49,997,1032
84588226,38,48,942,961
45399757,220,44,501,540
7009774,47,44,444,454
5617497,20,35,830,864
14829637,164,45,668,720
38631478,5,50,609,641
46914579,230,37,475,511
66522667,30,45,593,640
13537931,167,43,945,1006
37908135,46,40,422,444
47238083,21,43,991,1005
88733922,106,37,489,515
80366225,42,41,1342,1346
25796915,61,37,364,398
83076805,44,36,977,1006
31336105,271,50,446,519
2815399,72,45,981,1006
45993821,45,50,679,698
39708118,7,47,444,483
74179948,35,46,846,867
42565153,166,45,472,513
61692068,58,35,1149,1196
1662161,147,49,1081,1123
15638732,42,46,770,786
50755596,5,43,482,525
14128761,115,38,497,524
16072452,49,42,1126,1151
71750019,120,43,907,932
23963137,114,48,505,547
12677477,38,42,900,912
16724938,48,38,1266,1292
4565757,73,43,555,588
17812193,50,41,939,961
16060497,23,45,516,546
71952112,13,42,888,909
51978146,80,46,434,479
52936253,133,45,496,546
18502339,67,38,1284,1294
71226892,160,40,1285,1332
72535587,38,45,560,588
48426701,43,42,521,525
66665840,167,38,465,523
74880192,138,36,502,524
28348707,45,49,1088,1099
16206028,228,43,911,959
11300036,44,46,1041,1049
15662263,225,46,1022,1033
75673933,45,42,1041,1052
60503068,213,44,430,448
79606710,193,49,441,470
79622928,20,44,1309,1332
79734533,229,50,423,464
45285485,22,40,1003,1032
82030579,72,43,929,961
13581863,38,45,804,826
54228431,209,46,829,869
49368479,177,50,419,491
35930876,39,36,894,910
43651350,107,37,989,1022
43401747,37,50,1010,1019
26916209,47,37,472,492
34829077,126,43,1086,1112
44548064,149,35,977,1021
44286642,137,43,1071,1113
17825604,204,48,637,687
12523544,62,48,449,489
52430585,165,43,363,421
44547299,45,46,900,909
81822265,49,37,481,495
68598807,25,38,456,503
31928931,215,37,453,490
39676478,274,47,402,491
54604435,12,50,1024,1041
85402956,117,37,477,493
12500077,179,41,493,559
11538052,75,45,985,1019
53285659,3,41,394,434
68231855,19,37,1061,1085
12664237,41,44,518,531
13157235,65,36,519,558
36521699,46,37,450,473
47054697,45,41,1070,1084
35099635,54,50,416,477
69708001,210,46,1150,1178
71675078,45,43,1011,1020
79577588,118,46,975,1008
39792305,70,44,1137,1156
14084571,124,49,796,825
43583950,20,38,985,1005
23626150,50,47,461,471
27148284,49,39,417,440
81829443,38,47,508,531
17509161,126,46,985,1012
46543047,76,42,1036,1084
11690317,30,45,477,530
46702130,6,43,499,556
66937265,29,47,476,533
46896626,127,44,518,549
51945878,39,48,1029,1053
88921981,97,45,501,533
88137346,202,45,483,531
12135797,47,38,1308,1337
16785160,44,37,439,465
71167968,194,47,573,608
52670648,207,43,718,753
84277277,193,44,422,453
15347072,226,45,480,499
26156675,152,35,432,481
52730028,231,43,509,555
11378697,233,47,532,556
11078635,41,37,520,533
1326467,113,37,487,535
35850353,216,38,479,515
72136895,113,44,487,532
63557608,45,43,549,557
28941216,1,40,492,535
48002266,163,48,425,457
26897619,180,35,798,849
71385109,140,35,454,480
17001459,40,43,634,646
17449472,231,44,443,492
87074670,46,39,527,550
39842403,240,44,522,552
3280780,49,45,519,533
45287785,229,46,496,534
74273653,81,47,454,499
47530534,115,45,457,494
23630030,37,45,526,551
86866859,46,37,409,446
15252758,208,37,569,609
18852453,2,43,1278,1330
16936702,75,38,464,492
10615941,160,44,454,454
28466054,221,44,511,551
13157993,22,46,512,534
53605884,93,35,439,493
71436622,35,42,1049,1070
15675182,160,45,1194,1234
12435288,218,45,435,462
80214153,232,38,1040,1071
14885557,68,47,780,805
49458207,123,50,1039,1077
46575864,224,42,1043,1069
43678608,69,38,528,545
316472,229,42,381,433
14056741,20,39,545,567
71614444,40,46,797,819
42947013,36,44,761,788
27341625,18,46,1067,1080
80822489,95,35,524,566
19407065,102,37,462,1072
43852574,146,50,404,444
46658046,48,40,401,426
19275200,193,43,1165,1215
11113320,47,46,1123,1130
79204491,13,35,1086,1102
18535387,37,44,893,921
68159496,46,50,598,622
50418124,225,36,446,478
44615727,25,50,686,738
47097438,119,47,512,533
43205951,225,43,1155,1175
18586189,230,46,655,699
52267918,108,35,789,825
12634458,126,37,441,475
52487933,133,40,648,706
61275472,42,43,693,707
86085111,2,44,782,835
89423771,43,38,592,609
33038475,37,43,416,435
30711769,41,36,481,497
36845286,204,38,459,494
36066752,44,50,1056,1073
47033918,209,36,465,498
44082941,61,45,452,496
33047722,20,44,516,531
64497189,35,46,996,1014
85072671,111,46,507,533
80751493,157,50,517,532
42725090,228,40,449,500
53315322,26,39,446,493
54117754,264,45,570,649
1930172,7,45,461,499
16780754,115,43,1289,1330
79168644,139,43,526,558
19449694,37,43,473,492
85978284,225,44,517,535
65574619,208,38,460,495
1882577,22,45,532,556
14279507,224,38,471,501
12639557,50,36,488,497
84696172,130,39,443,492
46511945,58,43,710,754
53433187,38,49,479,497
79191796,255,37,453,496
78479655,166,46,513,553
74452299,21,35,716,753
39765912,208,45,470,496
88126217,4,48,661,704
74272141,38,47,586,607
74341850,96,38,484,512
27366104,99,49,974,1017
72175499,131,44,500,534
50520588,191,35,475,498
49836043,218,43,786,824
25381046,40,47,508,535
16537161,68,35,1195,1209
12313935,167,49,454,498
79534746,39,36,541,551
86031999,23,44,500,533
19068654,230,45,413,462
69809063,130,44,504,536
44719046,67,35,514,534
66125411,127,46,517,554
50178191,1,46,999,1065
83741226,262,35,557,636
85335855,118,46,1033,1067
70007253,192,38,460,493
48654416,54,48,563,637
64105249,81,42,848,848
13923646,38,37,481,489
11166464,46,35,1090,1110
44086969,41,50,888,913
12908035,63,49,456,493
18562468,6,47,461,503
26522853,42,39,607,616
54130707,32,37,422,491
14708410,50,35,875,884
11184185,50,46,1087,1101
39007420,35,44,981,1003
83144862,112,37,513,561
53017192,97,46,761,785
40907879,43,50,417,443
47806001,40,47,453,475
52361389,209,35,491,533
19131347,123,43,691,715
81560668,211,37,443,475
38701492,49,46,1071,1084
12538648,97,37,859,890
11474678,133,44,368,409
49600737,110,46,778,809
43694076,202,50,350,400
54601433,45,37,989,1014
12689164,58,38,970,1005
82434787,110,44,497,535
11828734,112,38,439,490
43220631,113,44,1295,1336
16237932,54,45,425,492
73446776,29,45,485,535
39454201,2,50,449,491
81099145,124,50,486,529
34989329,97,50,454,488
83270730,133,44,502,542
84707686,227,45,507,536
39276777,66,38,471,492
66489890,227,46,454,481
53605520,38,45,510,531
11047394,265,44,470,536
51929154,248,44,804,841
6577116,44,40,1287,1307
1191102,115,44,522,553
46042220,230,38,485,531
43546385,35,38,1042,1055
79883704,133,45,563,608
45346335,240,45,445,498
75927214,54,48,474,558
12368126,226,47,509,534
72487923,46,42,479,495
6416810,116,50,538,557
32869459,38,37,418,425
78040155,46,38,1305,1328
14420672,89,36,1019,1074
35483220,221,44,499,535
39483102,187,35,669,705
72963189,3,47,482,533
4127116,17,37,509,532
78324952,97,36,519,551
76519088,245,40,456,498
44772637,96,45,461,490
14746422,61,44,501,551
46241918,131,44,496,535
17546922,188,45,509,550
10111049,25,49,402,448
78092660,218,37,499,534
79588436,124,42,465,491
52313906,44,46,737,754
79250291,194,44,505,550
11161472,229,43,951,1015
43370873,44,45,1030,1041
47680803,46,42,347,366
12656000,19,35,1075,1108
51376724,212,50,576,618
17507228,32,38,434,495
45865538,43,35,882,910
52587098,63,37,474,506
74749501,38,43,476,492
47769216,42,45,479,491
69566557,163,45,454,493
19292692,16,50,914,943
6159878,115,46,871,914
64384802,104,37,473,495
53677825,37,42,870,886
74783966,16,36,1094,1112
16449699,29,47,437,491
11379495,188,35,917,942
20000022,46,43,682,699
88992645,51,35,386,449
50473928,137,35,1068,1100
36514847,125,37,525,560
54399198,50,40,422,442
67195119,35,42,1110,1132
28499659,230,48,1096,1133
14656905,62,35,1066,1098
43220981,213,44,868,889
13139569,129,44,862,890
45577788,43,46,319,335
27270141,81,35,505,534
35161160,39,37,538,557
54255978,236,43,441,531
27765341,20,42,1145,1164
46262016,66,42,622,638
68500240,40,37,494,506
2449268,66,42,1025,1041
16707901,35,46,459,480
72496459,55,50,410,469
72455255,44,38,1033,1055
46905034,17,50,1028,1053
79363192,35,46,470,489
12116815,230,45,487,536
78318662,265,42,454,533
49786440,21,42,407,425
28336353,117,44,522,548
18608922,51,45,443,530
81897718,79,42,481,532
74234977,74,37,515,532
14759465,113,45,495,536
44432637,46,47,702,708
17247676,127,37,490,534
46936270,13,35,818,839
43372258,227,46,468,491
75694472,23,36,457,499
74992050,187,44,489,534
43855861,104,37,511,534
10157087,57,35,481,535
7276306,4,50,520,558
27479568,65,44,1316,1345
12604822,46,49,523,534
18586312,223,46,495,531
85064366,114,35,486,534
69742403,67,46,517,555
79984231,113,44,490,534
80312199,204,35,429,469
11747486,124,38,466,498
86244138,46,43,736,752
67820092,158,46,794,821
50878411,27,44,454,492
67061682,27,50,468,534
83987778,59,43,777,822
17302073,33,45,498,556
84658647,120,45,529,551
50038451,76,41,699,755
80932781,98,38,473,496
47302875,57,43,500,554
3584922,4,37,435,464
22875922,184,50,485,534
54481661,125,48,573,599
25398214,26,50,517,570
16311423,43,38,556,571
12526849,137,35,573,600
70267751,242,50,513,570
16424145,106,39,450,483
17141800,36,43,814,835
19107718,58,48,539,601
18434303,126,38,558,601
86695780,198,44,326,405
89737855,127,46,552,582
14834505,199,46,528,578
54593547,250,50,756,828
86579915,5,45,780,825
17057733,4,37,841,871
84708444,46,42,455,470
15280126,186,44,457,513
66225866,47,46,988,995
74884290,178,35,446,512
49327755,27,40,897,948
13735376,121,48,926,944
21188814,97,49,1093,1125
79707358,3,46,468,519
64800075,203,46,633,684
46809841,197,44,466,514
54398834,46,43,494,511
14743202,123,49,1096,1121
19116769,12,35,630,643
35931378,224,38,438,467
11712028,43,37,490,513
79529204,49,37,500,513
61696784,95,50,442,483
42517918,111,46,961,996
53362426,267,37,470,523
1742852,113,45,510,548
88831961,95,44,910,934
71157923,60,35,893,935
2411681,40,37,515,527
19761034,55,43,426,489
49146515,21,45,531,546
44852580,76,45,1259,1292
14930221,44,35,1125,1148
43466624,109,46,1126,1150
12511384,124,49,1123,1148
74814481,17,35,1148,1148
15884482,46,42,1127,1148
44043865,50,42,1181,1210
44074727,100,43,916,935
78002491,129,47,480,524
6457228,232,49,491,523
17556342,32,42,411,470
89477450,97,42,865,912
74252912,4,45,429,474
10704634,2,36,384,418
18550445,114,44,1290,1330
