GRANT_CARD_CODE,TAP_IN,TAP_OUT,TIME_IN,TIME_OUT
2473380,46,50,514,528
74396678,204,46,487,526
89445684,178,43,509,579
18383308,273,47,447,529
11431479,3,47,476,527
11171807,152,46,542,584
43229555,21,45,724,742
85201958,225,46,567,580
49531277,61,43,1245,1245
8354570,225,35,479,509
54596480,246,38,1032,1079
84622029,79,38,1050,1090
66573716,125,37,593,638
72196977,45,38,1050,1071
71414677,67,46,571,598
48272541,44,50,851,868
12540663,168,38,1032,1098
14427195,178,46,782,867
19393866,42,46,454,470
70491314,46,38,1054,1078
45647615,17,37,616,642
62689380,25,40,455,507
25845049,83,43,531,601
2089044,46,37,1123,1147
52501019,48,45,947,960
10126506,127,47,930,961
79814513,96,44,451,474
16603491,21,49,1118,1147
80826249,163,37,417,459
44530083,44,46,880,890
11882882,22,44,970,989
6585441,1,46,456,519
16709540,228,35,486,520
17308404,51,46,777,852
11365368,189,35,508,523
51842719,239,46,805,852
13196845,269,36,457,523
47742538,37,35,1302,1311
73037967,32,43,1247,1247
84697658,50,38,1070,1086
34845903,35,47,400,414
53746964,46,38,1041,1070
45952758,165,37,466,511
83558808,177,44,395,474
11973767,170,49,456,508
67441685,225,35,482,510
54603187,42,41,1133,1145
12543655,202,38,934,961
53287893,65,38,1098,1115
3540393,26,35,393,451
89576794,229,41,364,417
42786403,33,46,799,866
51217237,46,38,1031,1055
78700802,36,38,1099,1111
14939345,20,38,1071,1097
39584555,44,38,1083,1103
85558406,223,38,1058,1090
43304469,16,49,831,869
15127227,77,48,1271,1302
16978098,110,38,1030,1075
84325933,104,38,1073,1102
36098120,12,35,1037,1048
39258866,76,38,1031,1061
20720637,157,38,1073,1101
87288876,35,38,1059,1073
25620420,50,38,1046,1061
85038210,121,36,625,641
43407106,42,37,495,512
2140359,42,38,1075,1085
18951665,108,50,863,890
81122986,45,38,1084,1105
11829624,107,36,995,1024
51561085,71,46,627,651
88410460,43,46,1136,1148
68722205,122,41,1001,1023
18200198,46,42,357,372
10690680,36,37,513,518
74424182,46,43,508,521
16367912,64,35,493,522
70417120,230,42,1175,1225
23483832,42,49,1021,1043
80999077,160,50,1074,1097
48954437,167,49,560,601
68055713,9,46,1204,1244
14287397,38,47,768,792
86037986,6,39,760,790
46114704,21,35,1201,1243
79863768,43,42,1221,1227
79051871,233,35,1221,1239
61168512,47,43,1225,1241
24698849,50,42,1190,1224
87415098,113,50,752,792
12602063,13,44,1078,1096
11690685,30,50,537,600
16627943,42,35,1162,1186
82434048,48,43,496,517
2326012,45,35,1125,1148
87812457,144,37,1120,1151
63224981,75,47,765,793
85335049,66,43,1072,1096
43548083,129,47,963,1006
67561856,95,43,496,520
18385497,44,35,1219,1245
84781303,12,42,1172,1186
74838370,96,46,407,435
20656195,178,50,1045,1110
33821485,116,36,1071,1096
30290508,45,46,1158,1163
87012931,23,44,1075,1098
68180163,46,42,1075,1095
46467059,50,39,449,467
72582619,45,48,1087,1097
84067135,234,43,716,803
61530916,49,44,1081,1100
75903568,88,43,417,468
69976162,114,37,823,876
43013816,115,50,982,1007
78250281,62,35,419,454
89633404,1,50,981,1036
2147250,46,40,1006,1034
16711680,80,47,999,1042
85480199,26,48,476,529
14453731,92,50,470,527
45001009,27,41,855,900
16110242,196,43,1260,1304
85638857,167,37,412,462
12690031,41,36,511,528
78117946,166,46,540,579
12437863,30,48,467,526
21987285,103,38,860,896
83279467,41,43,513,521
33021610,97,47,531,556
69960599,47,44,513,524
68866940,109,49,493,522
85888387,29,35,380,445
84500211,65,35,501,529
14600510,48,50,523,530
13892206,138,43,1001,1043
27766614,166,44,485,524
43170311,13,46,863,898
78769670,114,37,530,580
52124425,128,36,490,528
14777186,35,46,505,529
54594356,124,38,863,897
32008217,135,45,464,522
48932287,50,38,507,523
7038036,126,48,602,638
17342670,229,48,539,581
79377355,63,36,392,451
46300893,122,46,510,530
17096455,38,49,503,522
54284376,243,43,511,553
12582922,269,41,822,892
79590278,229,49,473,521
18899251,234,43,456,522
79808260,37,43,1121,1139
52223544,46,43,886,901
44061424,59,43,474,522
18518953,12,50,1025,1040
11813384,137,50,996,1043
78063882,23,37,519,556
79184109,37,41,878,893
12606452,107,37,1198,1232
52581468,44,42,1028,1039
11167464,113,49,488,527
45290505,4,43,994,1042
19478806,50,45,504,521
51590717,183,50,482,523
10571922,4,49,481,522
47114358,38,44,875,895
13520525,104,50,544,557
24302649,4,42,1004,1041
81797789,214,44,959,978
67040574,22,41,864,891
46486081,38,46,505,530
49510084,131,44,524,557
11943099,23,46,493,526
65776915,108,43,551,581
16480089,61,45,469,522
89907902,167,35,402,464
19247965,1,45,465,521
54473704,43,46,320,343
61345122,60,43,859,899
71731345,1,37,1037,1075
11366409,131,45,1036,1073
85494874,41,50,506,528
52556814,35,42,498,523
52326104,232,41,852,898
42743483,111,44,517,554
19716210,258,44,836,891
10348059,58,45,502,556
83708483,20,46,504,527
45546614,48,40,1045,1072
16344191,21,49,396,422
15209211,269,46,496,582
87334237,97,44,530,554
19286605,108,37,544,581
83890796,192,40,1032,1070
71545808,30,46,468,529
19131395,61,43,482,524
12775687,42,44,732,745
19059048,132,44,481,524
86517328,60,49,410,460
85462373,87,37,397,461
20463134,242,44,521,554
34444483,124,37,431,460
70294976,39,38,521,524
44804513,122,44,622,637
15178013,21,44,951,978
19679931,19,41,874,891
22931168,59,46,460,528
49620565,228,42,478,530
67864452,62,37,524,553
71692153,125,42,950,978
78484753,165,46,1263,1304
13984244,48,45,512,522
74679074,114,37,412,462
43810561,185,48,1170,1231
48917453,112,46,498,530
84943529,209,36,495,528
74705908,211,38,488,522
69807158,95,50,1191,1235
63406490,129,46,496,530
51270780,100,50,957,980
16515001,245,42,540,581
13365610,113,36,477,527
52971623,74,46,497,528
72309102,42,37,561,579
40698399,36,35,456,462
66754623,131,44,809,898
45114443,70,47,528,554
18402272,16,44,1060,1074
16663165,126,44,560,580
11157327,195,49,497,530
86132871,25,35,527,580
12525113,38,50,565,583
14444387,123,41,479,508
86986040,46,38,1073,1098
18472721,116,35,490,511
53155324,166,46,607,638
71195832,46,50,1011,1026
4560429,35,38,1077,1091
15099313,43,38,1068,1082
35763624,21,46,448,469
68799620,41,50,845,867
53302704,50,38,1067,1081
32081454,13,38,1082,1096
87242922,37,38,1062,1071
25843287,160,39,1263,1305
12611845,156,38,1092,1120
12597745,39,47,486,510
16102054,49,41,1125,1149
4092484,50,37,420,433
30356356,129,36,468,510
79243670,76,38,1084,1110
75719335,96,37,930,961
18671559,100,45,616,639
79277506,10,48,1122,1150
32506088,65,35,1278,1305
61809573,56,49,408,465
79316087,125,46,1126,1149
50496235,12,38,1080,1086
15099175,38,46,970,1025
78627499,149,49,425,464
15494619,36,37,504,509
13179470,113,44,435,475
19637698,207,35,900,959
43450582,98,37,1123,1148
50563133,43,37,937,956
48629564,85,49,792,868
13418758,96,37,477,508
70116075,42,38,1072,1084
24799730,216,46,1138,1149
14793832,222,46,985,1024
33305297,6,38,485,508
33635042,122,38,1046,1075
44243113,21,47,489,512
75689023,45,38,1092,1112
32048880,228,38,1019,1068
16779137,50,38,1063,1078
17792172,113,46,603,638
62835773,39,38,1073,1077
64248463,1,47,458,512
16784750,63,45,989,1023
7343740,42,44,1037,1048
17138710,205,41,480,508
53230494,49,38,1043,1061
53058442,22,39,479,509
16953180,60,38,1053,1085
71825301,44,38,1084,1103
19524609,37,50,856,866
88405829,186,47,460,510
12513164,43,38,1030,1082
66552400,95,41,1125,1147
43321931,46,44,1296,1306
23284848,140,35,842,868
6206220,157,38,1082,1108
53213196,44,38,1038,1058
19325890,253,49,837,867
20347421,62,38,627,649
43653567,63,43,1266,1302
18708601,144,37,915,962
83665127,273,43,960,1045
14151328,25,46,830,868
83034068,98,38,1084,1119
19476875,43,38,1077,1091
84457199,44,38,1063,1084
15779271,227,46,623,650
11912506,40,46,446,467
15386846,163,37,613,652
71666046,229,38,396,447
14440847,68,35,1135,1149
44681997,188,49,1106,1147
32011011,25,49,1121,1163
18585920,46,48,1088,1099
25812037,164,39,460,512
2363814,21,38,1064,1091
5864647,126,38,411,444
84753053,12,49,1120,1137
43045794,163,45,477,523
86537929,41,45,808,824
46412736,112,46,637,670
44314461,36,44,700,719
87945528,57,38,475,519
74800096,12,48,653,673
48047256,41,35,504,523
53695686,36,39,1043,1055
12663236,37,39,1047,1057
18962280,54,37,619,673
16365615,46,42,940,957
11284954,208,47,481,512
26815011,13,35,942,958
50139178,44,38,1072,1091
83962561,39,45,621,640
49498683,190,35,1024,1046
54264277,39,50,942,960
3635665,46,38,1083,1109
49438953,46,50,1132,1150
15904040,44,47,853,866
19238426,44,38,1045,1065
28707834,202,38,936,961
33537252,127,43,924,960
65968481,94,49,607,653
50628312,165,38,808,870
12728786,46,47,1140,1147
16030970,42,39,949,959
74263959,95,37,473,512
24786775,46,38,1034,1057
75868268,109,45,624,654
47384526,139,49,559,599
66674857,123,38,1035,1061
78037327,16,44,1135,1147
80110931,4,47,376,419
78047746,134,49,400,462
46857446,90,48,831,889
79202529,62,43,1272,1302
17398998,65,46,824,869
18543707,26,46,554,600
13451030,16,48,1125,1146
54175813,114,44,1007,1055
46766857,231,47,401,440
15591183,206,43,1316,1356
31554460,229,46,492,530
42664311,50,42,557,582
39402121,114,44,537,579
64652060,115,50,501,527
89128156,221,43,686,744
14305270,114,43,1254,1302
72786587,30,37,485,553
60269098,230,46,484,529
71810775,75,45,487,521
52791170,18,44,1066,1072
15547691,238,45,461,522
12136889,48,40,1010,1034
24094035,113,45,482,521
37420804,23,42,611,636
17534130,207,44,530,556
51150523,8,44,487,522
42769788,267,50,994,1034
45462806,188,48,526,584
12614171,203,37,427,459
12632332,35,37,738,745
53485107,41,46,507,523
13349885,1,43,467,521
75756351,76,40,1042,1074
13281835,85,43,529,584
3919734,69,38,1029,1042
87380048,197,44,535,580
54115369,101,50,1023,1044
15797789,130,44,524,553
11906362,92,50,490,556
52393311,221,43,542,580
37420719,72,42,495,520
16091281,49,46,890,899
87783982,45,36,1008,1032
44739860,152,35,993,1041
2172579,48,39,460,483
47042838,86,43,838,901
44227949,96,50,488,530
71669951,61,46,466,530
52326103,232,41,853,898
54525018,245,43,1193,1234
16118643,126,47,528,557
12005009,93,43,540,579
1704358,45,48,1062,1072
43236921,47,49,514,521
84135636,12,43,1051,1071
60644216,130,50,522,584
34262362,18,48,514,529
47105677,1,43,469,524
19714509,225,46,623,633
2444628,196,44,540,583
49230838,22,44,537,553
63927354,5,46,474,528
11842960,21,45,727,743
43728479,202,35,445,479
79199491,166,46,496,529
45007324,50,44,540,557
48248844,18,47,1057,1070
11474606,25,38,404,446
14001827,228,43,474,523
37310390,44,41,1017,1034
72035299,74,47,1052,1074
79627144,35,42,1019,1041
47189810,1,43,1242,1303
78300407,39,43,569,580
13446286,17,45,1060,1071
16707537,13,46,1016,1042
39702498,11,35,1028,1044
18476749,178,45,479,556
74948778,34,37,391,461
53671556,111,47,522,552
88389646,81,50,495,527
32477796,165,45,475,523
6285197,44,49,510,525
78235010,153,44,465,525
45802193,37,35,1032,1041
16641620,92,37,534,581
89132164,127,46,491,529
86378788,166,44,510,557
14670583,38,40,518,524
75189976,246,44,483,524
75183859,111,43,481,521
37488595,12,50,514,529
84448737,5,49,486,524
13627881,60,43,462,522
81537080,96,46,494,528
11582028,204,37,860,900
22266635,13,42,1029,1043
31024653,228,49,473,525
43832826,74,46,489,522
79867098,48,37,445,462
78655960,158,42,546,580
67761346,18,48,877,894
19466955,38,50,507,523
12696379,30,35,393,461
53160611,129,36,486,527
45716073,144,36,483,527
25342142,42,46,515,531
27235600,188,46,463,526
88143856,61,46,851,899
16168139,37,39,518,528
13672267,40,37,886,900
15680289,163,45,475,521
17431363,127,50,1027,1071
11602076,95,47,496,525
45545966,95,44,528,556
52526120,34,49,458,525
14699277,157,35,438,463
44987824,113,38,474,528
14435508,46,38,500,528
48178990,64,37,560,582
32987562,41,50,505,527
88176911,46,43,508,524
72908398,72,41,1012,1040
19243275,113,46,488,526
51074981,42,37,442,459
68023260,155,50,515,528
64848543,39,37,448,458
45394378,38,44,505,523
49132134,167,41,494,557
39069494,41,42,1033,1042
13213140,24,44,491,521
7158290,107,37,1011,1042
84659028,111,48,494,526
11985543,99,38,1104,1122
52390172,29,37,444,508
43198798,146,46,836,870
81269497,45,38,1055,1078
10544263,37,38,1078,1086
15396070,12,37,951,961
46658649,114,49,422,461
16788608,104,37,611,638
2297221,106,37,480,509
85416467,224,38,1071,1105
46731469,40,42,631,639
82452795,209,38,1022,1062
22453683,45,38,1066,1088
46188135,166,46,607,638
49129942,33,46,541,601
37317769,257,38,447,510
11489422,12,37,951,961
50358389,201,40,474,508
13280617,6,41,476,507
87234749,1,43,582,639
12546408,130,38,1061,1109
10383481,36,40,1032,1045
88234433,34,50,563,649
47293571,7,42,924,958
74810103,126,37,843,887
26690163,37,43,939,961
72069965,5,37,480,508
81348655,231,46,558,602
19133495,245,38,1044,1088
11017739,35,38,1068,1082
43776972,63,37,478,511
68807291,126,44,453,474
7421833,19,44,463,472
54612632,65,37,577,598
12885446,267,37,550,599
16118260,6,46,1102,1147
9444173,128,45,380,412
79961380,224,37,476,510
17473539,50,38,1085,1100
79248672,99,38,1065,1088
19574231,76,38,929,960
35119631,126,48,857,891
10273214,75,42,474,510
47867245,35,46,449,470
72810569,63,38,1091,1112
71576904,126,47,575,600
43906441,233,47,835,871
75842100,83,37,528,598
44739278,46,37,484,507
75660515,118,38,1029,1059
44055907,272,38,993,1084
12315350,23,46,1117,1147
68790323,40,46,631,653
79433946,38,42,550,597
18393370,233,43,612,650
82674952,27,49,545,598
7128290,209,44,451,472
83132964,48,38,1094,1115
27497673,95,43,1124,1148
81279254,95,46,922,959
66825728,129,39,604,650
18881489,77,43,593,638
70420781,4,37,477,508
2395030,20,38,1095,1116
39880326,96,37,480,512
72251544,137,35,929,956
67063801,45,38,1095,1116
87783214,45,38,1042,1061
78289559,96,39,484,509
39225549,48,38,1059,1079
83282415,199,46,830,887
12634046,188,50,822,867
12358235,6,41,915,957
47198266,227,40,908,961
43215870,228,46,429,467
21905797,202,37,424,456
78813143,127,41,472,522
48379322,49,38,1053,1073
24717252,35,38,636,652
16803143,44,38,1061,1080
14118396,18,38,1099,1115
12722089,232,48,1268,1302
70366936,12,49,1127,1147
84732007,42,47,619,638
13935911,37,38,1083,1090
17473600,50,38,1065,1079
38051806,224,42,930,960
85646286,233,37,613,640
69581306,45,49,1136,1147
79417160,261,37,363,434
12703422,123,46,1126,1149
14304219,231,37,987,1023
15044584,3,47,462,510
79852784,37,38,1049,1057
44040269,33,46,543,601
19116208,211,35,797,870
67844380,37,38,1088,1096
51929966,94,46,588,638
2064335,66,50,571,600
72242396,81,41,596,650
42887401,106,44,481,781
17684246,157,38,1034,1063
48900187,46,38,1084,1108
89373265,38,43,497,510
54370244,160,46,999,1025
70304958,45,38,938,961
70318527,4,38,480,512
32130721,44,38,1042,1059
16164894,48,50,859,869
39774441,38,46,628,652
12167521,65,38,583,598
12738022,37,40,947,958
83840013,97,44,451,472
25898475,114,37,971,1026
44083513,50,42,610,640
71804749,122,38,1041,1070
16645362,231,41,464,508
68313497,43,38,1068,1081
50915309,246,43,1005,1045
10151072,104,37,578,601
75184439,113,37,385,433
12510079,21,46,1125,1148
18794818,43,37,938,961
11002118,43,46,634,652
51986314,22,37,1112,1147
86426119,138,43,912,961
70522929,18,38,1076,1093
12545055,95,46,520,556
15338595,44,46,1291,1302
48582129,47,44,512,524
81620053,95,46,938,980
25459481,7,46,479,528
47913796,109,46,502,528
79272851,21,50,1110,1142
42946492,4,44,476,521
48424700,50,43,1042,1072
78722962,50,43,1012,1036
67059274,97,46,552,580
79465965,72,43,1003,1041
75437966,73,46,708,746
71523845,139,50,495,529
50917830,50,45,1058,1074
12911282,232,41,845,893
54589822,133,37,526,583
47135940,264,43,1222,1302
42702080,118,44,1045,1070
39001977,205,38,491,530
17673881,42,37,1026,1043
12720025,248,47,487,523
17371462,229,38,468,526
10220209,1,46,468,527
44529533,42,37,879,899
66788412,166,46,487,521
51187641,80,42,470,525
12871951,114,44,510,554
10092871,38,46,850,896
13956239,95,46,489,526
49110560,117,35,464,482
19572914,112,37,481,528
74559217,38,49,511,530
39275880,64,36,421,447
12549075,46,35,443,463
3601045,183,48,482,529
47474330,46,43,1123,1140
80136380,96,46,493,527
32760075,54,49,465,529
1067804,234,46,442,527
27045814,22,44,504,521
13327820,23,42,397,420
54457627,113,46,488,525
89058290,114,47,496,530
14283729,113,46,492,531
14293047,41,37,883,899
87317505,44,49,875,891
63166335,42,46,529,529
3916228,216,44,1053,1074
74929308,6,39,454,482
31011347,47,37,562,581
43134242,240,46,492,529
69396131,95,43,494,521
52612506,194,42,940,981
17802652,113,45,543,580
16086118,105,37,435,460
43569160,56,46,464,529
43205496,126,44,444,464
36946246,230,41,1221,1267
23814223,241,46,465,506
13845411,189,35,728,747
89535302,121,46,1209,1265
14590322,229,37,526,571
42091487,46,39,406,428
88285262,231,38,1086,1120
42695883,95,38,471,503
79427035,36,39,501,512
69674726,131,46,558,599
19432589,210,43,1000,1025
10696084,45,38,628,650
43020202,245,49,1102,1146
12584885,48,37,418,433
74959143,107,40,991,1024
70518964,191,36,491,512
13908191,47,38,1061,1084
84154277,46,37,409,434
15041778,61,50,824,870
79709749,117,46,567,600
42958092,64,37,569,598
20986386,41,47,491,512
62462187,81,41,596,650
71833366,118,43,929,960
45867592,254,41,548,599
54627214,49,50,1141,1148
52735222,43,38,421,445
39747806,167,39,442,510
12018137,233,37,629,651
52910914,12,39,642,651
87567518,46,42,582,600
15009458,221,38,1089,1118
17481967,42,38,1097,1108
79916750,160,37,478,510
30080394,109,35,1253,1286
68541336,35,45,937,960
52746155,22,44,450,472
67159369,70,46,1117,1146
15795894,42,46,453,468
47252193,38,50,853,870
72716698,46,38,1063,1090
18051332,125,38,1068,1106
89288929,216,49,573,598
17731290,125,35,414,449
26172934,77,38,1027,1059
86752121,48,39,623,650
45918956,224,38,475,508
46021795,35,41,581,601
20235917,46,38,1048,1074
81368789,4,37,479,512
53746948,42,38,637,649
87312123,43,38,1073,1088
79687785,225,46,1140,1150
39459054,55,46,537,599
2741463,50,38,1089,1104
48401501,122,39,624,650
18193924,108,46,576,598
24232053,46,37,575,599
49359389,213,38,1072,1113
47830233,75,46,1117,1146
39568239,39,48,1123,1148
79815097,45,38,1076,1099
71218150,50,41,574,601
12953377,258,47,417,458
11896677,121,35,925,960
72053919,228,47,466,510
60370062,46,38,1094,1094
66706937,37,38,1078,1087
45338364,19,43,640,652
75207317,51,38,442,510
52043923,86,37,534,599
25730164,39,46,1125,1148
54145360,38,46,447,470
19291151,71,36,434,444
46358647,21,37,477,508
19234420,41,42,646,652
82823277,2,35,467,510
18535933,45,38,1069,1092
15827632,205,49,468,510
61730253,253,46,1110,1150
16250638,167,41,447,510
71263554,20,43,1039,1056
11177812,18,35,640,673
83749378,196,35,485,520
16773479,26,46,845,890
33090892,43,50,959,987
11908317,146,37,1112,1150
65992509,35,38,1098,1113
39242941,115,38,1090,1118
88650418,35,50,1140,1147
46898777,1,37,564,601
14428717,10,36,1008,1025
78148874,45,37,488,511
14516681,27,50,974,1026
44100187,22,35,413,452
12542331,26,38,458,508
89557098,21,42,494,510
19361551,43,38,1062,1076
50554012,209,36,407,441
52622575,46,38,1034,1059
68465430,128,41,844,887
32517137,48,42,937,957
12508821,2,38,1058,1091
18751399,60,37,455,512
17507131,232,38,1074,1104
50252770,21,50,986,1024
60511131,155,37,579,602
11474740,20,50,982,1026
19139689,21,42,932,959
